,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event 5G-NR Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
201,2022-08-10 14:21:25.500000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003
202,2022-08-10 14:21:25.600000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.48,-10.06,-65.56,,,-23.57,19.53,12.29,11.43,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,3.0,,18.57,QPSK,,QPSK,3.0,2.93,,,,,0.0,0.0,,,,,3.0,2.93,,,0.0,0.0,,,,,0.002,,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2022-08-10 14:21:25.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:24,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0,,,,,,,,,,
204,2022-08-10 14:21:25.800000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.83,-11.03,-65.17,,,-23.86,20.1,12.8,12.8,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.002,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2022-08-10 14:21:26.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.3,-10.53,-65.0,,,-24.65,21.5,12.5,12.17,2.0,0.0,100.0,0.0,0.0,TM4,1.0,4x2,5.0,,,16QAM,,,3.0,,0.04,0.04,0.0,0.06,0.0,,0.005,0.015,0.005,0.014,3.0,,0.04,0.06,0.0,,0.005,0.015,0.005,0.014,,,,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002
206,2022-08-10 14:21:26.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.35,-10.04,-66.09,,,-25.17,21.28,12.0,12.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,3.0,,19.4,QPSK,,64QAM,3.33,3.0,,,,,0.0,0.0,,,,,3.33,3.0,,,0.0,0.0,,,,,0.004,,0.0,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2022-08-10 14:21:26.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.003,66.0,170.0,,,,,,,,,,
208,2022-08-10 14:21:26.500000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,16.0,18.0,72.0,29.0,34.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,22.0,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.29,-11.35,-65.22,4.58,-18.83,-31.38,19.85,12.0,11.09,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,1.0,,,QPSK,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.0,0.003,0.0,0.003,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
209,2022-08-10 14:21:26.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:25,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.03,-11.5,-65.31,,,-31.17,19.25,12.5,11.75,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,0.0,,0.001,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
210,2022-08-10 14:21:27.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-93.81,-10.71,-66.13,,,-24.5,22.53,12.71,12.14,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,0.5,0.0,,QPSK,QPSK,,4.5,,0.02,0.02,0.02,0.02,0.0,,0.001,0.0,0.001,0.0,4.5,,0.02,0.02,0.0,,0.001,0.0,0.001,0.0,0.0,,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
211,2022-08-10 14:21:27.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
212,2022-08-10 14:21:27.300000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,16.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,22.0,,,,,,,,,,,,,,,,,-34.4,,12.0,13.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2022-08-10 14:21:27.500000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
214,2022-08-10 14:21:27.600000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-94.88,-10.44,-67.06,,,-30.0,18.5,11.5,11.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,16.67,,,QPSK,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.0,,0.0,0.0,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2022-08-10 14:21:27.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:26,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
216,2022-08-10 14:21:27.900000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-18.84,,,13.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2022-08-10 14:21:28.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
218,2022-08-10 14:21:28.200000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
219,2022-08-10 14:21:28.300000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-95.69,-10.78,-67.5,,,-25.13,17.65,11.0,11.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2022-08-10 14:21:28.500000,-111.853844,40.72578,,,,,,,,,,,10.0,34.0,246.0,16.0,18.0,72.0,29.0,31.0,23.0,64.0,262.0,17.0,26.0,14.0,258.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
221,2022-08-10 14:21:28.700000,-111.853844,40.72578,-111.85384,40.72578,13:21:27,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,427.0,Band 30,9820.0,27710.0,10.0,10.0,-95.31,-9.56,-68.75,,,-28.57,20.2,11.0,10.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2022-08-10 14:21:29.000000,-111.853844,40.72578,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,427.0,Band 30,9820.0,27710.0,10.0,10.0,-95.31,-10.63,-67.75,,,-21.89,18.1,11.0,9.0,2.0,0.0,100.0,0.0,0.0,TM4,12.0,,3.0,,,QPSK,,QPSK,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,NonCA,NonCA,Band 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
223,Count,223.0,223.0,30.0,30.0,30,30.0,30.0,30.0,29.0,30.0,30.0,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,"5G-NR_NSA: 2 (6.5%)
LTE: 29 (93.5%)",1,1,1.0,29,162.0,162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,22.0,38.0,164.0,162.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165,165.0,15,84.0,26.0,39.0,84,26,42,84.0,42.0,28.0,28.0,28.0,28.0,84.0,90.0,28.0,29.0,28.0,29.0,84.0,42.0,28.0,28.0,84.0,90.0,28.0,29.0,28.0,29.0,103.0,19.0,103.0,29.0,"Count: 162
NonCA: 162 (100.0%)
CA Avg=1.000","Count: 42
NonCA: 42 (100.0%)
CA Avg=1.000",162,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,2.0,2,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,5.0,3.0,58.0,58.0,58.0,58.0,2,2.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,59.0
224,Minimum,-111.853882,40.72578,-111.85388,40.72578,,0.0,0.0,0.0,0.0,1.0,2.0,,10.0,34.0,246.0,16.0,18.0,72.0,29.0,26.0,23.0,64.0,262.0,13.0,26.0,14.0,258.0,15.0,,,,,,427.0,,9820.0,27710.0,10.0,10.0,-99.25,-15.73,-68.93,1.2,-21.56,-44.0,16.97,10.0,9.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.5,0.0,7.5,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,424.0,1.0,0.0,4.0,4.0,174770.0,873.85,,0.0,,0.0,-67.49,-10.56,9.54,0.0,-67.49,-10.56,,93.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,-9.67,-20.0,-16.53,131.0,-151.84,-41.59,50.0,1.0,1.0,,20.0,20.0,3.0,3.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Maximum,-111.853828,40.725811,-111.85383,40.72581,,0.0,0.0,0.0,2.02,1.0,2.0,,10.0,34.0,246.0,27.0,18.0,72.0,29.0,36.0,23.0,64.0,262.0,25.0,26.0,14.0,258.0,24.0,,,,,,427.0,,9820.0,27710.0,10.0,10.0,-90.94,-9.56,-59.56,6.47,-15.81,-17.37,23.94,15.0,14.0,3.0,0.0,100.0,100.0,0.0,,12.0,,16.25,27.0,19.4,,,,8.0,7.0,0.19,0.19,0.04,0.14,33.33,40.0,0.089,0.065,0.073,0.059,8.0,7.0,0.19,0.14,33.33,40.0,0.089,0.065,0.073,0.059,0.042,0.031,0.006,0.033,,,,,424.0,1.0,0.0,4.0,4.0,174770.0,873.85,,0.0,,0.0,-67.0,-10.45,13.08,0.0,-67.0,-10.45,,99.67,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,-9.0,-18.0,-12.85,131.0,-81.93,-18.02,66.67,1.0,1.0,,23.0,23.0,3.0,3.0,0.04,0.0,0.506,1.0,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.253,0.045,0.051,2808.0,3193.0,,66.67,0.04,0.0,0.506,0.0,0.253,0.0,0.0,0.049
226,Average,,,,,,,0.0,0.0,0.41,,,,10.0,34.0,246.0,18.93,18.0,72.0,29.0,32.28,23.0,64.0,262.0,20.0,26.0,14.0,258.0,22.34,,,,,,,,,,,,-94.05,-12.16,-63.91,4.5,-19.05,-28.28,20.0,12.3,11.82,2.12,0.0,88.86,11.14,0.0,,0.07,,4.87,13.79,13.83,,,,3.37,3.2,0.07,0.07,0.01,0.06,1.51,5.67,0.016,0.021,0.014,0.018,3.37,3.2,0.07,0.06,1.51,5.67,0.016,0.021,0.014,0.018,0.003,0.004,0.0,0.004,,,,,,,,,,,,,,,,-67.25,-10.5,11.17,,-67.25,-10.5,,95.63,2.0,0.0,100.0,0.0,0.0,15.0,0.67,1.0,100.0,0.0,0.0,0.0,0.0,-9.33,-19.33,-14.69,,-116.88,-29.8,58.33,1.0,1.0,,21.5,21.5,3.0,3.0,0.03,0.0,0.28,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.12,0.003,0.004,201.51,231.62,,58.33,0.03,0.0,0.28,0.0,0.12,0.0,0.0,0.0
227,Stdev,,,,,,,0.0,0.0,0.59,,,,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.78,0.0,0.0,0.0,3.97,0.0,0.0,0.0,2.06,,,,,,,,,,,,1.63,1.11,1.83,1.22,1.38,3.74,1.22,0.99,1.04,0.32,0.0,31.05,31.05,0.0,,0.06,,3.15,9.96,3.43,,,,1.0,0.81,0.03,0.03,0.01,0.02,5.64,10.15,0.017,0.012,0.014,0.011,1.0,0.81,0.03,0.02,5.64,10.15,0.017,0.012,0.014,0.011,0.005,0.007,0.0,0.006,,,,,,,,,,,,,,,,0.25,0.06,1.34,,0.25,0.06,,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.94,1.84,,34.95,11.79,8.33,0.0,0.0,,1.5,1.5,0.0,0.0,0.01,0.0,0.21,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.006,0.007,378.53,453.09,,8.33,0.01,0.0,0.21,0.0,0.1,0.0,0.0,0.01
228,Median,,,,,,,0.0,0.0,0.0,,,,10.0,34.0,246.0,18.0,18.0,72.0,29.0,32.0,23.0,64.0,262.0,23.0,26.0,14.0,258.0,23.0,,,,,,,,,,,,-93.53,-12.18,-63.89,4.22,-19.65,-28.41,19.88,12.33,12.0,2.0,0.0,100.0,0.0,0.0,,12.0,,4.0,15.0,13.75,,,,3.0,3.22,0.06,0.06,0.0,0.06,0.0,0.0,0.008,0.02,0.008,0.019,3.0,3.22,0.06,0.06,0.0,0.0,0.008,0.02,0.008,0.019,0.002,0.003,0.0,0.003,,,,,,,,,,,,,,,,-67.25,-10.5,10.64,,-67.25,-10.5,,94.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,-9.33,-20.0,-14.69,,-116.88,-29.8,58.33,1.0,1.0,,21.5,21.5,3.0,3.0,0.03,0.0,0.345,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.115,0.002,0.002,132.0,132.0,,58.33,0.03,0.0,0.345,0.0,0.115,0.0,0.0,0.002
229,5%-tile,,,,,,,0.0,0.0,0.0,,,,10.0,34.0,246.0,16.0,18.0,72.0,29.0,29.4,23.0,64.0,262.0,13.0,26.0,14.0,258.0,18.8,,,,,,,,,,,,-97.24,-13.81,-67.11,3.28,-20.9,-34.01,18.11,10.67,9.7,2.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.25,8.08,,,,3.0,2.0,0.02,0.02,0.0,0.01,0.0,0.0,0.002,0.001,0.002,0.001,3.0,2.0,0.02,0.01,0.0,0.0,0.002,0.001,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,-67.47,-10.56,9.67,,-67.47,-10.56,,93.0,2.0,0.0,100.0,0.0,0.0,15.0,0.1,1.0,100.0,0.0,0.0,0.0,0.0,-9.63,-20.0,-16.35,,-148.34,-40.41,50.83,1.0,1.0,,20.15,20.15,3.0,3.0,0.02,0.0,0.034,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.011,0.0,0.0,0.0,0.0,,50.83,0.02,0.0,0.034,0.0,0.011,0.0,0.0,0.0
