,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
104,2022-08-10 23:09:56.200000,-105.257996,40.854813,,,,,,,,,,,3.0,39.0,199.0,25.0,4.0,79.0,356.0,27.0,9.0,43.0,309.0,27.0,26.0,45.0,57.0,26.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.94,-7.63,-82.31,,,23.0,17.8,12.0,6.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2022-08-10 23:09:56.400000,-105.257973,40.854763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-110.06,-7.81,-85.13,,,22.33,13.5,11.0,10.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022-08-10 23:09:56.500000,-105.257965,40.854736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.0,-7.55,-82.92,,,23.0,14.13,11.5,10.0,2.0,0.0,100.0,0.0,0.0,TM4,1.0,,0.0,,,QPSK,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.0,,0.0,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
107,2022-08-10 23:09:56.600000,-105.25795,40.85471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.61,-7.96,-82.37,,,19.5,13.88,11.0,11.0,,,,,,TM4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2022-08-10 23:09:56.700000,-105.257935,40.854683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.58,-7.8,-82.29,,,22.56,15.11,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,10.75,,,16QAM,,2.5,,,,,,,,,,,,2.5,,,,,,,,,0.002,,0.002,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022-08-10 23:09:56.800000,-105.257927,40.854656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.44,-7.15,-80.22,,,20.5,15.62,10.0,4.0,,,,,,TM4,1.0,,5.0,10.0,,16QAM,16QAM,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2022-08-10 23:09:56.900000,-105.257912,40.854633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.11,-7.27,-81.97,23.0,,21.27,15.13,11.0,7.0,,,,,,TM4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2022-08-10 23:09:57.000000,-105.257904,40.854607,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.72,-8.17,-82.26,,21.0,20.3,14.13,,,2.0,0.0,100.0,0.0,0.0,TM4,,2x2,,,,,,,,,0.06,0.06,0.0,0.04,,,0.008,0.017,0.008,0.014,,,0.06,0.04,,,0.008,0.017,0.008,0.014,0.002,,0.002,0.002,3840.0,NonCA,,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,132.0,132.0
112,2022-08-10 23:09:57.100000,-105.257889,40.85458,-105.25789,40.85458,22:09:56,160.0,108.0,108.0,30.66,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.71,-9.41,-82.22,,,21.77,14.95,11.0,9.5,2.0,0.0,100.0,0.0,0.0,TM4,0.0,,8.5,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2022-08-10 23:09:57.200000,-105.257874,40.854553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.94,-8.62,-81.85,,,19.0,14.89,11.0,8.5,,,,,,TM4,0.0,,,,,,,,,,,,,,,28.57,,,,,,,,,,28.57,,,,,0.002,0.001,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2022-08-10 23:09:57.300000,-105.257866,40.854527,,,,,,,,,,,3.0,39.0,199.0,24.0,4.0,79.0,356.0,30.0,9.0,43.0,309.0,27.0,26.0,45.0,57.0,22.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.28,-8.76,-81.14,,,21.4,14.6,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2022-08-10 23:09:57.400000,-105.257851,40.854504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.61,-9.27,-81.24,,,17.0,14.46,12.0,0.0,,,,,,TM4,0.0,,9.0,,,64QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2022-08-10 23:09:57.500000,-105.257843,40.854477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.01,-9.03,-81.78,,,21.43,14.44,12.0,0.0,,,,,,TM4,0.0,,,,12.78,,,64QAM,,2.42,,,,,,,,,,,,2.42,,,,,,,,,0.002,,0.002,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
117,2022-08-10 23:09:57.600000,-105.257828,40.85445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.68,-9.11,-82.49,,,22.0,14.66,12.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2022-08-10 23:09:57.700000,-105.257813,40.854424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-108.46,-8.76,-82.4,,,22.35,14.89,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,,16QAM,,,3.0,,,,,,0.0,0.0,,,,,3.0,,,,0.0,0.0,,,,,0.004,,0.004,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2022-08-10 23:09:57.800000,-105.257805,40.854397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.92,-9.01,-81.87,,,21.41,15.15,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2022-08-10 23:09:57.900000,-105.25779,40.854374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.35,-8.86,-81.17,,,21.72,15.01,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,14.29,,,,,,,,,,14.29,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2022-08-10 23:09:58.000000,-105.257782,40.854347,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.21,-9.0,-81.13,,,17.0,15.4,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.0,,13.13,16QAM,,64QAM,3.0,2.22,0.07,0.07,0.0,0.04,0.0,,0.008,0.013,0.008,0.012,3.0,2.22,0.07,0.04,0.0,,0.008,0.013,0.008,0.012,0.004,,0.004,,3840.0,NonCA,NonCA,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.005,258.0,307.0
122,2022-08-10 23:09:58.100000,-105.257767,40.854321,-105.25777,40.85432,22:09:57,160.0,109.0,109.0,30.66,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.86,-9.11,-80.73,,,19.4,15.68,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.004,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2022-08-10 23:09:58.200000,-105.257751,40.854294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.51,-9.11,-80.28,23.0,,16.0,15.63,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2022-08-10 23:09:58.300000,-105.257744,40.854267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-107.03,-9.57,-80.37,,19.52,20.52,15.39,13.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2022-08-10 23:09:58.400000,-105.257729,40.854244,,,,,,,,,,,3.0,39.0,199.0,24.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,24.0,26.0,45.0,57.0,23.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.44,-8.99,-80.34,,,16.0,15.66,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2022-08-10 23:09:58.500000,-105.257713,40.854218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-106.28,-9.06,-80.02,,,20.21,16.1,13.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,16.67,,,,,,,,,,16.67,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
127,2022-08-10 23:09:58.600000,-105.257706,40.854191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-105.57,-9.2,-79.22,,,18.0,16.52,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,8.5,,,16QAM,,,2.0,,,,,,0.0,,,,,,2.0,,,,0.0,,,,,,,0.004,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2022-08-10 23:09:58.700000,-105.25769,40.854164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-105.45,-8.84,-79.51,,,19.99,16.76,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022-08-10 23:09:58.800000,-105.257675,40.854137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-105.06,-9.15,-78.9,,,16.0,17.24,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022-08-10 23:09:58.900000,-105.25766,40.854115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-104.53,-8.45,-78.99,,,19.43,18.19,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,6.0,,12.64,16QAM,,16QAM,3.0,2.08,,,,,0.0,0.0,,,,,3.0,2.08,,,0.0,0.0,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2022-08-10 23:09:59.000000,-105.257652,40.854088,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-104.71,-8.86,-78.78,,,15.0,17.64,15.0,0.0,,,,,,TM4,2.0,2x2,,,,,,,,,0.07,0.07,0.0,0.03,,,0.008,0.011,0.008,0.011,,,0.07,0.03,,,0.008,0.011,0.008,0.011,0.002,,0.002,0.003,3840.0,NonCA,,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
132,2022-08-10 23:09:59.100000,-105.257637,40.854061,-105.25764,40.85406,22:09:58,160.0,110.0,110.0,30.94,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-104.66,-7.85,-79.67,,,20.8,16.83,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2022-08-10 23:09:59.200000,-105.257622,40.854034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.95,-7.6,-79.26,,,17.0,17.11,15.0,0.0,,,,,,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2022-08-10 23:09:59.300000,-105.257614,40.854008,,,,,,,,,,,3.0,39.0,199.0,20.0,4.0,79.0,356.0,30.0,9.0,43.0,309.0,24.0,26.0,45.0,57.0,25.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.76,-7.33,-79.42,,,18.73,16.61,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,14.6,,,64QAM,,2.2,,,,,,,,,,,,2.2,,,,,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022-08-10 23:09:59.400000,-105.257599,40.853985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.57,-8.13,-78.4,,,14.5,16.73,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2022-08-10 23:09:59.500000,-105.257591,40.853958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.62,-8.67,-77.92,23.0,,19.99,16.71,13.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,6.5,,,16QAM,,,2.75,,,,,,0.0,,,,,,2.75,,,,0.0,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
137,2022-08-10 23:09:59.600000,-105.257584,40.853931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.76,-8.95,-77.82,,17.36,16.0,16.37,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2022-08-10 23:09:59.700000,-105.257568,40.853905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.79,-9.53,-77.18,,,18.97,16.43,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,0.004,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2022-08-10 23:09:59.800000,-105.257561,40.853878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-103.38,-9.54,-76.72,,,15.0,17.13,15.0,0.0,,,,,,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2022-08-10 23:09:59.900000,-105.257545,40.853855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.55,-9.09,-76.45,,,18.26,18.29,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022-08-10 23:10:00.000000,-105.257538,40.853828,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.82,-9.77,-76.01,,,15.0,17.96,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,0.06,0.06,0.0,0.03,,,0.006,0.017,0.006,0.016,,,0.06,0.03,,,0.006,0.017,0.006,0.016,0.002,0.003,0.002,0.003,3840.0,NonCA,,Band 13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,198.0,132.0
142,2022-08-10 23:10:00.100000,-105.257523,40.853802,-105.25752,40.8538,22:09:59,160.0,110.0,110.0,30.66,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.79,-9.53,-76.25,,,18.3,17.6,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,,,,,,3.0,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2022-08-10 23:10:00.200000,-105.257507,40.853775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.94,-9.72,-76.13,,,14.0,17.72,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2022-08-10 23:10:00.300000,-105.2575,40.853752,,,,,,,,,,,3.0,39.0,199.0,20.0,4.0,79.0,356.0,29.0,9.0,43.0,309.0,24.0,26.0,45.0,57.0,23.0,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.58,-9.32,-76.2,,,17.83,17.65,15.0,0.0,,,,,,TM4,2.0,,,,14.67,,,64QAM,,2.08,,,,,,0.0,,,,,,2.08,,,,0.0,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2022-08-10 23:10:00.400000,-105.257484,40.853725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.16,-8.73,-76.42,,,14.0,17.91,15.0,0.0,,,,,,TM4,2.0,,8.0,,,16QAM,,,2.5,,,,,,0.0,,,,,,2.5,,,,0.0,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2022-08-10 23:10:00.500000,-105.257477,40.853703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.38,-9.14,-76.26,,,16.98,17.85,15.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.002,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.003,132.0,198.0
147,2022-08-10 23:10:00.600000,-105.257462,40.853676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.46,-8.27,-77.15,,,13.0,17.86,15.0,0.0,,,,,,TM4,2.0,,,,19.33,,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,3840.0,NonCA,NonCA,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022-08-10 23:10:00.700000,-105.257446,40.853649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-102.44,-9.71,-75.73,,,18.89,17.75,15.0,0.0,,,,,,TM4,2.0,,6.0,,,16QAM,,,3.0,,,,,,0.0,16.67,,,,,3.0,,,,0.0,16.67,,,,,0.004,,0.004,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2022-08-10 23:10:00.800000,-105.257439,40.853626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Band 13,5230.0,23230.0,10.0,10.0,-101.97,-8.38,-76.61,23.0,,14.0,17.94,15.0,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840.0,NonCA,,Band 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
