,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,5G KPI PCell Chip Type,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer1 DL Modulation0 DL QPSK Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 16QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 64QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 256 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 DL 1024 QAM Rate [%],5G KPI PCell Layer1 DL Modulation0 Representative Value,5G KPI PCell Layer1 UL Modulation UL Pi/2 BPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL QPSK Rate [%],5G KPI PCell Layer1 UL Modulation UL 16QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 64QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 256 QAM Rate [%],5G KPI PCell Layer1 UL Modulation UL 1024 QAM Rate [%],5G KPI PCell Layer1 UL Modulation Representative Value,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps]
102,2022-08-10 16:33:10.800000,-111.451004,40.791134,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.94,-7.0,-60.44,,,,29.8,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-89.34,-10.33,28.92,0.0,-89.34,-10.33,Serving Beam,107.83,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,15.25,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,15.0,15.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.071,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.071,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.071,0.643,0.071,0.643,,,,
103,2022-08-10 16:33:10.900000,-111.450951,40.791164,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,28.52,,,,,107.0,2.0,0.0,100.0,0.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,14.67,-4.0,,100.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.163,0.141,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.141,,,,,DL NonCA,UL NonCA,100.0,0.0,,,0.163,0.141,0.0,0.141,,,,
104,2022-08-10 16:33:11.000000,-111.45089,40.791195,,,,,,,,,,,5G-NR_NSA,,LTE Qualcomm,12.0,Band 2,675.0,18675.0,15.0,15.0,-90.25,-8.75,-62.81,,,,25.0,15.0,15.0,2.0,0.0,100.0,0.0,0.0,TM4,11.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.002,0.0,0.001,,,0.0,0.0,,,0.0,0.002,0.0,0.001,0.0,,0.0,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-87.87,-10.33,28.76,0.0,-87.87,-10.33,Serving Beam,106.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.26,,15.24,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,22.0,21.0,21.0,16.0,12.0,0.14,3.0,3.0,0.44,0.294,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.197,0.643,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,33.33,0.0,0.14,0.44,0.294,0.643,0.197,0.643,0.003,0.003,0.004,0.003
105,2022-08-10 16:33:11.100000,-111.450829,40.791225,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-91.26,-8.79,-63.46,,,5.25,28.8,15.0,15.0,,,,,,TM4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-86.83,-10.31,30.39,0.0,-86.83,-10.31,Serving Beam,105.4,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.53,-6.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.131,0.306,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.131,0.306,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.131,0.306,0.131,0.306,,,,
106,2022-08-10 16:33:11.200000,-111.450775,40.791256,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-88.75,-8.94,-59.63,,,,25.1,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,24.0,,64QAM,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.0,,0.0,,NonCA,NonCA,Band 2,,,,,,,,,30kHz,,,,,,29.2,,,,,105.0,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,12.0,,,0.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.201,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.201,0.643,,,,,,UL NonCA,0.0,0.0,,,0.201,0.643,0.201,0.643,,,,
107,2022-08-10 16:33:11.300000,-111.450714,40.79129,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15.0,15.0,,,,,,TM4,11.0,,0.0,,QPSK,,4.0,,,,,,0.0,50.0,,,,,4.0,,,,0.0,50.0,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-87.32,-10.31,26.2,0.0,-87.32,-10.31,Serving Beam,106.67,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.23,-4.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,11.2,,3.0,3.0,,0.402,0.383,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.201,0.383,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.402,0.383,0.201,0.383,,,,
108,2022-08-10 16:33:11.400000,-111.450661,40.791321,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,26.39,,,,,109.0,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,15.53,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,,,21.0,21.0,16.0,16.0,,3.0,3.0,,0.435,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.218,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.435,0.643,0.218,0.643,,,,
109,2022-08-10 16:33:11.500000,-111.4506,40.791351,-111.4506,40.79135,15:33:10,52.0,107.0,107.0,59.84,1.0,2.0,,,,,,,,,,,,,,,-2.33,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-89.9,-10.33,24.53,0.0,-89.9,-10.33,Serving Beam,113.0,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,18.61,3.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.097,0.393,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.097,0.393,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,0.0,0.0,,,0.097,0.393,0.097,0.393,0.004,0.005,0.003,0.004
110,2022-08-10 16:33:11.600000,-111.450577,40.791367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-91.95,-10.34,22.69,0.0,-91.95,-10.34,Serving Beam,115.33,2.0,0.0,100.0,0.0,0.0,13.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.154,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.154,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.154,0.643,0.154,0.643,,,,
111,2022-08-10 16:33:11.700000,-111.450546,40.791386,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-86.44,-7.81,-59.81,,,0.0,30.0,15.0,13.0,,,,,,TM4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-93.7,-10.34,22.33,0.0,-93.7,-10.34,Serving Beam,115.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,4.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.166,0.369,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.166,0.369,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.166,0.369,0.166,0.369,,,,
112,2022-08-10 16:33:11.800000,-111.450523,40.791401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,29.61,,,,,114.5,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,20.0,,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,,,21.0,21.0,16.0,16.0,,3.0,3.0,,0.287,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.143,0.643,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.287,0.643,0.143,0.643,,,,
113,2022-08-10 16:33:11.900000,-111.450493,40.79142,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-89.75,-10.34,30.01,0.0,-89.75,-10.34,Serving Beam,113.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,19.78,2.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.159,0.381,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.159,0.381,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.159,0.381,0.159,0.381,,,,
114,2022-08-10 16:33:12.000000,-111.45047,40.791435,,,,,,,,,,,5G-NR_NSA,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-93.63,-7.75,-67.13,,,,22.8,14.0,14.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,31.85,,,,,111.0,2.0,0.0,100.0,0.0,0.0,13.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,18.8,,13.76,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,0.08,3.0,3.0,0.43,0.154,0.643,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.154,0.643,0.003,0.002,198.0,132.0,DL NonCA,UL NonCA,0.0,0.0,0.08,0.43,0.154,0.643,0.154,0.643,0.003,0.003,0.004,0.003
115,2022-08-10 16:33:12.100000,-111.450447,40.791451,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-87.19,-10.33,30.32,0.0,-87.19,-10.33,Serving Beam,109.6,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,17.43,,,,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,19.0,19.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.0,0.291,0.0,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.291,,,,,DL NonCA,UL NonCA,,0.0,,,0.0,0.291,0.0,0.291,,,,
116,2022-08-10 16:33:12.200000,-111.450417,40.79147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-87.02,-10.32,27.73,0.0,-87.02,-10.32,Serving Beam,107.6,2.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,15.33,-2.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,23.0,23.0,21.0,21.0,16.0,12.0,,3.0,3.0,,0.369,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.238,0.643,,,,,DL NonCA,UL NonCA,33.33,0.0,,,0.369,0.643,0.238,0.643,,,,
117,2022-08-10 16:33:12.300000,-111.450394,40.791485,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-93.19,-7.88,-66.56,,,1.0,28.1,14.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NonCA,,Band 2,,,,,,,,,30kHz,,,,,,26.96,,,,,107.0,2.0,0.0,100.0,0.0,0.0,14.5,0.0,1.0,100.0,0.0,0.0,0.0,0.0,14.15,-4.0,,50.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.33,21.0,21.0,8.0,9.6,,3.0,3.0,,0.361,0.383,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.18,0.383,,,,,DL NonCA,UL NonCA,50.0,0.0,,,0.361,0.383,0.18,0.383,,,,
118,2022-08-10 16:33:12.400000,-111.450363,40.791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-88.42,-10.34,24.47,0.0,-88.42,-10.34,Serving Beam,108.33,,,,,,,,,,,,,,14.05,,,0.0,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.196,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.196,0.643,,,,,,UL NonCA,0.0,0.0,,,0.196,0.643,0.196,0.643,,,,
119,2022-08-10 16:33:12.500000,-111.45034,40.791519,-111.45034,40.79152,15:33:11,48.0,105.0,105.0,28.95,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,0.0,100.0,0.0,0.0,TM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-89.98,-10.32,27.27,0.0,-89.98,-10.32,Serving Beam,109.57,2.0,0.0,100.0,0.0,0.0,14.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,15.67,-1.0,,33.33,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,21.5,21.0,21.0,8.0,10.67,,3.0,3.0,,0.263,0.379,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.174,0.379,0.002,0.003,132.0,198.0,DL NonCA,UL NonCA,33.33,0.0,,,0.263,0.379,0.174,0.379,0.004,0.005,0.003,0.004
120,2022-08-10 16:33:12.600000,-111.450317,40.791538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,28.84,,,,,109.0,2.0,0.0,100.0,0.0,0.0,14.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,16.31,,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,21.0,21.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.181,0.643,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.181,0.643,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.181,0.643,0.181,0.643,,,,
121,2022-08-10 16:33:12.700000,-111.450294,40.791561,,,,,,,,,,,,,,12.0,Band 2,675.0,18675.0,15.0,15.0,-87.0,-8.25,-60.0,,,1.0,23.7,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,NonCA,,Band 2,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-88.22,-10.32,29.05,0.0,-88.22,-10.32,Serving Beam,108.0,,,,,,,,,,,,,,15.33,,,,0.0,,,1.0,1.0,,SISO,,,21.0,21.0,,,,3.0,3.0,,0.0,0.643,,0.0,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.0,0.643,,,,,,UL NonCA,,0.0,,,0.0,0.643,0.0,0.643,,,,
122,2022-08-10 16:33:12.800000,-111.450272,40.79158,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,15.0,15.0,,,,,,TM4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30kHz,,,,,,29.83,,,,,106.5,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,13.56,-3.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,21.67,21.0,21.0,8.0,8.0,,3.0,3.0,,0.335,0.419,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.335,0.419,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.335,0.419,0.335,0.419,,,,
123,2022-08-10 16:33:12.900000,-111.450249,40.791599,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,TM4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,5G-NR Qualcomm,12.0,0.0,0.0,0.0,12.0,528990.0,2644.95,30kHz,0.0,12_0,0.0,-86.01,-10.32,31.18,0.0,-86.01,-10.32,Serving Beam,104.57,2.0,0.0,100.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,11.64,-6.0,,0.0,0.0,2.0,2.0,1.0,1.0,2x2_MIMO,SISO,22.0,22.0,21.0,21.0,8.0,8.0,,3.0,3.0,,0.179,0.381,0.0,0.0,0.0,0.0,0.0,100.0,0.0,256QAM,0.0,0.0,0.0,100.0,0.0,0.0,64QAM,0.179,0.381,,,,,DL NonCA,UL NonCA,0.0,0.0,,,0.179,0.381,0.179,0.381,,,,
