TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL MCS1,LTE KPI SCell[2] DL Modulation0,LTE KPI SCell[2] DL Modulation1,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte,5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps]
2022-08-12 12:29:16.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.84,-14.11,-66.72,,,-1.54,8.87,9.33,9.67,2,0.00,100.00,0.00,0.00,TM4,10,,10.97,14.69,24.30,64QAM,64QAM,64QAM,5.08,8.00,,,,,2.04,0.00,,,,,45.50,8.00,,,4.08,0.00,,,,,,,,0.387,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.05,-14.14,-65.19,4.22,7.67,7.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.81,64QAM,21.88,,,,10.00,,,365,Band 71,68661,133197,5,-102.02,-14.88,-72.70,7.60,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,11.58,,64QAM,,18.11,,,,0.00,,,,,,,
2022-08-12 12:29:16.300000,-95.804047,41.260700,-95.804050,41.260700,12:29:15,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.45,-14.09,-66.38,,-0.58,4.45,11.12,9.25,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.88,14.30,22.92,64QAM,64QAM,64QAM,4.48,8.77,,,,,0.00,0.00,,,,,53.47,8.82,,,1.56,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.16,-15.41,-64.00,3.08,7.25,6.50,2,0.00,100.00,0.00,0.00,TM4,10,,12.25,64QAM,30.13,,,,0.00,,,365,Band 71,68661,133197,5,-102.15,-15.20,-72.66,9.82,9.25,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,11.69,,64QAM,,16.54,,,,7.69,,,2.552,0.352,128568,17744,
2022-08-12 12:29:16.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.99,-12.63,-67.28,20.80,-0.66,-4.16,10.55,9.50,10.50,2,0.00,100.00,0.00,0.00,TM4,10,,11.50,14.56,21.88,16QAM,64QAM,64QAM,6.27,8.41,,,,,4.84,4.35,,,,,67.41,8.62,,,6.82,4.35,,,,,3.404,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.66,-15.27,-64.63,1.98,7.00,6.17,2,0.00,100.00,0.00,0.00,TM4,10,,11.14,64QAM,45.08,,,,10.87,,,365,Band 71,68661,133197,5,-102.59,-14.99,-73.43,9.17,10.17,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,12.67,,64QAM,,16.75,,,,4.17,,,,,,,
2022-08-12 12:29:16.500000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.21,-13.09,-65.92,,-1.52,1.55,12.53,9.20,10.20,2,0.00,100.00,0.00,0.00,TM4,10,,12.91,16.48,21.83,64QAM,64QAM,64QAM,7.11,10.50,,,,,13.79,0.00,,,,,77.75,10.49,,,11.43,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.78,-15.62,-64.41,1.56,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.73,16QAM,51.29,,,,9.68,,,365,Band 71,68661,133197,5,-102.46,-12.60,-75.68,9.73,9.75,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.69,,64QAM,,18.75,,,,6.25,,,,,,,4.564
2022-08-12 12:29:16.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-98.65,-12.67,-65.61,,-0.64,-1.63,10.48,10.33,11.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.56,13.42,24.11,16QAM,64QAM,64QAM,7.78,9.60,,,,,1.82,10.00,,,,,67.93,9.60,,,3.77,10.00,,,,,5.493,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.20,-14.89,-64.56,1.20,7.25,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,10.29,64QAM,44.56,,,,8.82,,,365,Band 71,68661,133197,5,-101.54,-12.86,-74.55,8.68,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,14.00,,64QAM,,15.47,,,,0.00,,,,,,,
2022-08-12 12:29:16.700000,-95.804047,41.260700,,,,,,,,,,,11,18.000,88.000,28.000,18,35.000,293.000,36.000,23,12.000,234.000,32.000,25,15.000,218.000,31.000,,,,,,479,Band 66,66786,132322,20,20,-98.73,-13.48,-65.08,21.12,,-1.61,9.55,9.75,11.25,2,0.00,100.00,0.00,0.00,TM4,10,,10.26,13.00,23.24,64QAM,64QAM,64QAM,5.49,7.76,,,,,1.67,0.00,,,,,50.96,7.73,,,4.20,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-98.05,-16.67,-62.38,0.65,7.50,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,11.17,64QAM,30.06,,,,0.00,,,365,Band 71,68661,133197,5,-101.38,-13.38,-73.94,7.83,9.25,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.30,,64QAM,,13.92,,,,17.39,,,4.874,0.359,244296,17972,
2022-08-12 12:29:16.800000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.43,-14.36,-64.78,,-1.56,-5.20,8.68,9.00,10.33,2,0.00,100.00,0.00,0.00,TM4,10,,9.68,12.42,24.89,16QAM,64QAM,64QAM,4.95,6.80,,,,,2.00,7.14,,,,,44.18,6.33,,,8.74,7.14,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.82,-16.20,-62.73,1.47,7.25,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.11,64QAM,26.05,,,,15.79,,,365,Band 71,68661,133197,5,-101.38,-13.77,-73.52,10.24,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.60,,64QAM,,13.33,,,,13.33,,,,,,,
2022-08-12 12:29:16.900000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.55,-12.13,-68.42,,-1.24,-5.17,10.05,9.25,10.75,2,0.00,100.00,0.00,0.00,TM4,10,,10.04,12.89,24.31,16QAM,64QAM,64QAM,5.44,7.71,,,,,2.94,11.11,,,,,55.54,8.04,,,1.45,11.11,,,,,3.465,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.64,-16.16,-62.74,2.55,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.55,16QAM,36.00,,,,0.00,,,365,Band 71,68661,133197,5,-100.85,-14.51,-72.29,8.28,9.40,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,11.46,,64QAM,,14.08,,,,0.00,,,,,,,
2022-08-12 12:29:17.000000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-101.89,-13.69,-68.12,,,0.79,9.50,8.50,10.25,2,0.00,100.00,0.00,0.00,TM4,10,4x4,8.43,13.88,24.15,16QAM,64QAM,64QAM,4.91,6.23,3.68,3.68,3.01,1.10,3.85,0.00,2.736,0.432,2.303,0.386,52.79,6.05,9.07,1.10,6.32,0.00,5.150,0.432,4.371,0.386,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-96.94,-16.43,-61.76,2.17,7.00,6.00,2,0.00,100.00,0.00,0.00,TM4,10,4x4,10.53,16QAM,32.80,3.93,3.87,3.12,7.14,1.926,1.623,365,Band 71,68661,133197,5,-100.55,-14.77,-71.70,7.90,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,13,4x2,11.27,,64QAM,,14.07,1.46,1.46,0.09,13.33,0.488,0.445,,,,,2.986
2022-08-12 12:29:17.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-102.63,-15.19,-67.09,,-0.30,0.60,7.92,8.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.17,15.08,25.11,16QAM,64QAM,64QAM,5.33,6.78,,,,,0.00,0.00,,,,,58.17,6.42,,,7.25,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.13,-16.30,-62.05,2.13,6.00,5.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.45,16QAM,41.73,,,,4.76,,,365,Band 71,68661,133197,5,-100.52,-15.27,-70.84,6.42,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,13,,13.25,,64QAM,,11.42,,,,33.33,,,2.776,0.308,164834,18270,
2022-08-12 12:29:17.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-101.55,-14.88,-66.31,20.70,0.08,-2.89,8.90,8.40,9.60,2,0.00,100.00,0.00,0.00,TM4,10,,7.88,14.18,23.17,16QAM,64QAM,64QAM,5.95,8.47,,,,,4.76,4.35,,,,,57.39,8.36,,,5.71,4.35,,,,,2.914,,0.000,0.395,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.72,-16.49,-62.47,2.24,6.67,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,10.67,64QAM,33.07,,,,11.11,,,365,Band 71,68661,133197,5,-100.26,-14.91,-70.88,4.57,7.67,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,7.53,,16QAM,,17.27,,,,0.00,,,,,,,
2022-08-12 12:29:17.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-100.09,-14.28,-65.70,20.42,,-0.40,9.36,8.25,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,7.60,9.33,24.50,16QAM,16QAM,64QAM,4.64,10.38,,,,,0.00,28.57,,,,,51.26,10.38,,,0.00,28.57,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.79,-16.76,-62.28,1.85,6.67,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.31,16QAM,33.38,,,,0.00,,,365,Band 71,68661,133197,5,-101.01,-15.23,-71.47,6.20,8.00,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,8.92,,16QAM,,13.75,,,,0.00,,,,,,,
2022-08-12 12:29:17.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.72,-14.74,-64.98,,-0.65,-1.35,10.07,9.00,9.67,2,0.00,100.00,0.00,0.00,TM4,10,,7.00,14.50,25.21,16QAM,64QAM,64QAM,4.19,6.71,,,,,0.00,0.00,,,,,22.19,6.69,,,0.00,0.00,,,,,2.583,0.407,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-97.51,-16.24,-62.52,1.70,7.25,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.00,16QAM,4.00,,,,0.00,,,365,Band 71,68661,133197,5,-102.13,-15.59,-72.23,6.25,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,11.00,,64QAM,,14.00,,,,0.00,,,,,,,
2022-08-12 12:29:17.500000,-95.804047,41.260700,-95.804050,41.260700,12:29:17,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.09,-14.76,-64.23,,,-0.38,10.04,9.67,10.17,2,0.00,100.00,0.00,0.00,TM4,10,,10.82,10.83,22.38,16QAM,64QAM,64QAM,6.18,5.89,,,,,0.00,17.65,,,,,21.84,5.89,,,5.56,17.65,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-94.21,-15.51,-59.71,1.80,6.40,5.40,2,0.00,100.00,0.00,0.00,TM4,10,,9.29,16QAM,10.86,,,,14.29,,,365,Band 71,68661,133197,5,-95.71,-11.69,-70.04,6.21,8.80,0.00,1,100.00,0.00,0.00,0.00,TM4,2,,9.60,,16QAM,,4.80,,,,0.00,,,,,,,2.317
2022-08-12 12:29:17.600000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.47,-14.98,-64.43,,,-2.64,10.32,9.50,10.00,2,0.00,100.00,0.00,0.00,TM4,10,,9.17,14.67,22.56,16QAM,64QAM,64QAM,7.17,7.78,,,,,3.70,0.00,,,,,48.29,7.78,,,3.23,0.00,,,,,0.711,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.41,-14.65,-60.03,1.92,8.75,0.00,1,100.00,0.00,0.00,0.00,TM4,10,,12.50,64QAM,45.00,,,,0.00,,,365,Band 71,68661,133197,5,-96.97,-12.36,-70.53,3.87,9.00,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,13.00,,64QAM,,13.50,,,,0.00,,,,,,,
2022-08-12 12:29:17.700000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-99.44,-15.25,-63.98,19.72,-2.32,-3.57,9.07,9.00,9.67,2,0.00,100.00,0.00,0.00,TM4,10,,10.07,15.15,24.46,16QAM,64QAM,64QAM,20.41,4.46,,,,,5.00,0.00,,,,,80.80,4.41,,,8.06,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.38,-15.41,-59.23,1.12,6.67,3.33,2,33.33,66.67,0.00,0.00,TM4,10,,7.78,16QAM,41.20,,,,7.69,,,365,Band 71,68661,133197,5,-99.03,-14.98,-69.50,3.15,8.67,0.00,1,100.00,0.00,0.00,0.00,TM4,15,,13.30,,64QAM,,11.20,,,,22.22,,,,,,,
2022-08-12 12:29:17.800000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-98.20,-15.04,-63.12,,-3.00,-3.68,7.70,8.80,9.60,2,0.00,100.00,0.00,0.00,TM4,10,,11.59,15.68,23.42,64QAM,64QAM,64QAM,29.46,5.29,,,,,15.87,10.00,,,,,83.67,5.29,,,9.26,10.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.45,-15.26,-59.43,1.94,6.20,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.54,16QAM,39.08,,,,0.00,,,365,Band 71,68661,133197,5,-97.87,-15.36,-66.38,5.71,9.00,1.86,1,71.43,28.57,0.00,0.00,TM4,8,,8.53,5.50,16QAM,16QAM,13.33,,,,0.00,,,,,,,
2022-08-12 12:29:17.900000,-95.804047,41.260700,,,,,,,,,,,11,18.000,88.000,27.000,18,35.000,293.000,37.000,23,12.000,234.000,33.000,25,15.000,218.000,31.000,,,,,,479,Band 66,66786,132322,20,20,-96.77,-13.80,-62.81,,,-5.06,13.77,9.20,9.60,2,0.00,100.00,0.00,0.00,TM4,10,,9.56,13.20,19.07,64QAM,64QAM,16QAM,22.72,8.07,,,,,0.00,7.69,,,,,65.08,7.86,,,10.96,7.69,,,,,5.979,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.56,-15.25,-59.56,2.50,8.50,3.00,2,40.00,60.00,0.00,0.00,TM4,10,,13.75,64QAM,37.14,,,,35.00,,,365,Band 71,68661,133197,5,-98.31,-15.02,-69.09,6.38,10.00,0.00,1,100.00,0.00,0.00,0.00,TM4,8,,12.15,,64QAM,,14.23,,,,7.69,,,3.110,0.300,288049,27825,
2022-08-12 12:29:18.000000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,479,Band 66,66786,132322,20,20,-96.58,-13.87,-62.67,19.48,-4.00,-4.36,10.21,9.83,10.50,2,0.00,100.00,0.00,0.00,TM4,10,4x4,9.38,14.00,21.40,16QAM,64QAM,64QAM,11.08,7.60,5.67,5.65,5.11,1.24,0.00,0.00,4.338,0.396,3.939,0.383,77.68,7.54,13.67,1.24,0.00,0.00,8.697,0.396,7.898,0.383,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,0.00,233,Band 2,1123,19123,15,15,-93.58,-15.72,-59.10,2.49,8.60,3.60,2,40.00,60.00,0.00,0.00,TM4,10,4x4,11.60,64QAM,52.80,6.50,6.44,4.97,0.00,3.536,3.190,365,Band 71,68661,133197,5,-97.30,-13.94,-69.38,11.04,10.83,2.50,1,57.14,42.86,0.00,0.00,TM4,8,4x2,11.80,,64QAM,,13.80,1.50,1.48,1.13,0.00,0.822,0.769,,,,,4.475
2022-08-12 12:29:18.100000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-96.16,-13.43,-62.72,,,-1.80,9.03,8.00,9.00,2,0.00,100.00,0.00,0.00,TM4,10,,8.42,15.25,20.61,16QAM,64QAM,64QAM,6.32,7.00,,,,,0.00,5.88,,,,,47.07,6.88,,,0.00,5.88,,,,,3.014,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-93.41,-16.23,-58.43,3.17,9.80,1.20,1,66.67,33.33,0.00,0.00,TM4,3,,10.00,64QAM,33.75,,,,0.00,,,365,Band 71,68661,133197,5,-96.38,-14.27,-68.11,13.70,8.20,6.20,2,0.00,100.00,0.00,0.00,TM4,8,,11.75,12.00,64QAM,64QAM,7.00,,,,0.00,,,,,,,
2022-08-12 12:29:18.200000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-96.14,-14.23,-61.91,,-3.32,-2.78,10.57,8.40,9.40,2,0.00,100.00,0.00,0.00,TM4,10,,9.00,12.79,19.57,16QAM,64QAM,64QAM,16.40,8.29,,,,,0.00,0.00,,,,,67.92,8.29,,,7.89,0.00,,,,,,,,0.351,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.75,-16.66,-57.34,3.52,10.00,1.50,1,60.00,40.00,0.00,0.00,TM4,3,,14.69,64QAM,41.69,,,,23.08,,,365,Band 71,68661,133197,5,-96.32,-14.25,-68.08,12.77,9.75,6.75,2,0.00,100.00,0.00,0.00,TM4,8,,11.20,9.78,64QAM,16QAM,8.00,,,,15.79,,,,,,,
2022-08-12 12:29:18.300000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-96.70,-14.21,-62.49,,,2.20,12.58,9.75,10.25,2,0.00,100.00,0.00,0.00,TM4,10,,11.88,16.47,19.88,64QAM,64QAM,64QAM,26.67,9.35,,,,,15.38,0.00,,,,,82.45,9.42,,,8.75,0.00,,,,,,,,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.65,-16.45,-57.46,3.68,10.60,1.20,1,80.00,20.00,0.00,0.00,TM4,3,,10.62,16QAM,45.62,,,,0.00,,,365,Band 71,68661,133197,5,-96.58,-14.55,-68.05,12.02,10.25,8.00,2,0.00,100.00,0.00,0.00,TM4,8,,14.17,10.60,64QAM,64QAM,10.17,,,,4.55,,,3.733,0.308,187103,15452,
2022-08-12 12:29:18.400000,-95.804047,41.260700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,Band 66,66786,132322,20,20,-96.98,-13.95,-63.03,21.30,-3.52,-2.30,10.25,8.67,9.50,2,0.00,100.00,0.00,0.00,TM4,10,,10.00,12.88,21.45,16QAM,64QAM,64QAM,24.65,7.55,,,,,6.25,0.00,,,,,80.70,7.00,,,4.44,0.00,,,,,5.785,,0.000,,,3CA,NonCA,Band 66+Band 2+Band 71,,233,Band 2,1123,19123,15,15,-92.98,-15.94,-58.27,3.56,7.40,6.00,2,0.00,100.00,0.00,0.00,TM4,10,,12.05,64QAM,45.26,,,,2.94,,,365,Band 71,68661,133197,5,-96.77,-13.95,-68.87,12.63,9.60,7.40,2,0.00,100.00,0.00,0.00,TM4,8,,12.58,10.11,64QAM,16QAM,10.63,,,,2.70,,,,,,,
