,TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,GPS Satellite Status NMEA GPS List[0] PRN,GPS Satellite Status NMEA GPS List[0] Elevation,GPS Satellite Status NMEA GPS List[0] Azimuth,GPS Satellite Status NMEA GPS List[0] SNR [dB],GPS Satellite Status NMEA GPS List[1] PRN,GPS Satellite Status NMEA GPS List[1] Elevation,GPS Satellite Status NMEA GPS List[1] Azimuth,GPS Satellite Status NMEA GPS List[1] SNR [dB],GPS Satellite Status NMEA GPS List[2] PRN,GPS Satellite Status NMEA GPS List[2] Elevation,GPS Satellite Status NMEA GPS List[2] Azimuth,GPS Satellite Status NMEA GPS List[2] SNR [dB],GPS Satellite Status NMEA GPS List[3] PRN,GPS Satellite Status NMEA GPS List[3] Elevation,GPS Satellite Status NMEA GPS List[3] Azimuth,GPS Satellite Status NMEA GPS List[3] SNR [dB],Event Technology,Event LTE Events,Event 5G-NR/LTE Events,Event Port Number,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving BandWidth(DL),LTE KPI PCell Serving BandWidth(UL),LTE KPI PCell Serving RSRP[dBm],LTE KPI PCell Serving RSRQ[dB],LTE KPI PCell Serving RSSI[dBm],LTE KPI PCell PUSCH Power[dBm],LTE KPI PCell PUCCH Power[dBm],LTE KPI PCell Total Tx Power[dBm],LTE KPI PCell SINR[dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB CQI CW1,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell WB PMI 0,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL MCS1,LTE KPI PCell UL MCS,LTE KPI PCell DL Modulation0,LTE KPI PCell DL Modulation1,LTE KPI PCell UL Modulation,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PUSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PUSCH PRB Number(Including 0),LTE KPI PCell PDSCH BLER[%],LTE KPI PCell PUSCH BLER[%],LTE KPI PCell PDSCH Throughput[Mbps],LTE KPI PCell PUSCH Throughput[Mbps],LTE KPI PCell MAC DL Throughput[Mbps],LTE KPI PCell MAC UL Throughput[Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PUSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PUSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER[%],LTE KPI PUSCH BLER[%],LTE KPI PDSCH Throughput[Mbps],LTE KPI PUSCH Throughput[Mbps],LTE KPI MAC DL Throughput[Mbps],LTE KPI MAC UL Throughput[Mbps],LTE KPI RLC DL Throughput[Mbps],LTE KPI RLC UL Throughput[Mbps],LTE KPI PDCP DL Throughput[Mbps],LTE KPI PDCP UL Throughput[Mbps],LTE KPI TAC,LTE KPI CA Type,LTE KPI UL CA Type,LTE KPI Band Combination,LTE KPI SCell[1] CA Rate(Same PCI),LTE KPI SCell[1] Serving PCI,LTE KPI SCell[1] Serving Band,LTE KPI SCell[1] Serving EARFCN(DL),LTE KPI SCell[1] Serving EARFCN(UL),LTE KPI SCell[1] Serving BandWidth(DL),LTE KPI SCell[1] Serving BandWidth(UL),LTE KPI SCell[1] Serving RSRP[dBm],LTE KPI SCell[1] Serving RSRQ[dB],LTE KPI SCell[1] Serving RSSI[dBm],LTE KPI SCell[1] SINR[dB],LTE KPI SCell[1] WB CQI CW0,LTE KPI SCell[1] WB CQI CW1,LTE KPI SCell[1] WB RI,LTE KPI SCell[1] WB RI1 Rate,LTE KPI SCell[1] WB RI2 Rate,LTE KPI SCell[1] WB RI3 Rate,LTE KPI SCell[1] WB RI4 Rate,LTE KPI SCell[1] Tx Mode,LTE KPI SCell[1] WB PMI 0,LTE KPI SCell[1] M(Tx) x N(Rx) Ant ,LTE KPI SCell[1] DL MCS0,LTE KPI SCell[1] DL Modulation0,LTE KPI SCell[1] PDSCH PRB Number(Avg),LTE KPI SCell[1] PDSCH PRB Number(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[1] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[1] PDSCH BLER[%],LTE KPI SCell[1] PDSCH Throughput[Mbps],LTE KPI SCell[1] MAC DL Throughput[Mbps],LTE KPI SCell[2] Serving PCI,LTE KPI SCell[2] Serving Band,LTE KPI SCell[2] Serving EARFCN(DL),LTE KPI SCell[2] Serving EARFCN(UL),LTE KPI SCell[2] Serving BandWidth(DL),LTE KPI SCell[2] Serving BandWidth(UL),LTE KPI SCell[2] Serving RSRP[dBm],LTE KPI SCell[2] Serving RSRQ[dB],LTE KPI SCell[2] Serving RSSI[dBm],LTE KPI SCell[2] SINR[dB],LTE KPI SCell[2] WB CQI CW0,LTE KPI SCell[2] WB CQI CW1,LTE KPI SCell[2] WB RI,LTE KPI SCell[2] WB RI1 Rate,LTE KPI SCell[2] WB RI2 Rate,LTE KPI SCell[2] WB RI3 Rate,LTE KPI SCell[2] WB RI4 Rate,LTE KPI SCell[2] Tx Mode,LTE KPI SCell[2] WB PMI 0,LTE KPI SCell[2] M(Tx) x N(Rx) Ant ,LTE KPI SCell[2] DL MCS0,LTE KPI SCell[2] DL Modulation0,LTE KPI Scell[2] PDSCH PRB Number(Avg),LTE KPI SCell[2] PDSCH PRB Number(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB0(Including 0),LTE KPI SCell[2] PDSCH PRB Number TB1(Including 0),LTE KPI SCell[2] PDSCH BLER[%],LTE KPI SCell[2] PDSCH Throughput[Mbps],LTE KPI SCell[2] MAC DL Throughput[Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
146,2022-08-11 20:36:15.600000,-99.252571,40.675442,-99.25257,40.67544,20:36:15,97.0,145.0,145.0,39.93,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.41,-16.48,-71.2,22.1,,21.44,-2.89,7.0,0.0,,,,,,TM4,2.0,,1.92,1.67,10.91,QPSK,QPSK,16QAM,8.75,10.94,,,,,19.23,11.43,,,,,8.75,10.98,,,19.23,11.43,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.958,1976.0,59976.0
147,2022-08-11 20:36:15.700000,-99.252525,40.675438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-104.52,-16.04,-71.16,,8.52,20.31,-2.68,6.0,0.0,,,,,,TM4,0.0,,,,15.18,,,16QAM,,8.29,,,,,,4.17,,,,,,8.29,,,,4.17,,,,,,1.198,,1.052,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022-08-11 20:36:15.800000,-99.252472,40.67543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-104.19,-15.1,-71.08,21.94,,20.78,-0.76,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,16.03,,,16QAM,,11.0,,,,,,13.89,,,,,,11.0,,,,13.89,,,,,0.019,,0.018,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2022-08-11 20:36:15.900000,-99.252426,40.675426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-104.0,-15.64,-70.72,,8.17,18.07,-2.9,6.0,0.0,,,,,,TM4,2.0,,5.31,,15.14,QPSK,,16QAM,6.5,11.63,,,,,0.0,10.0,,,,,6.5,11.63,,,0.0,10.0,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2022-08-11 20:36:16.000000,-99.25238,40.675419,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,LTE Qualcomm,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.74,-16.29,-71.94,21.84,,20.27,-2.51,6.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,2x4,,,11.33,,,16QAM,,13.18,0.42,0.42,0.0,4.51,,11.76,0.057,1.176,0.057,1.028,,13.18,0.42,4.51,,11.76,0.057,1.176,0.057,1.028,0.026,,0.025,,50728.0,NonCA,NonCA,Band 66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2022-08-11 20:36:16.100000,-99.252335,40.675415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.83,-16.48,-72.15,,,19.39,-3.23,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,12.76,,,16QAM,,10.53,,,,,,11.76,,,,,,10.53,,,,11.76,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.685,1596.0,42840.0
152,2022-08-11 20:36:16.200000,-99.252281,40.675411,,,,,,,,,,,1.0,28.0,254.0,30.0,3.0,45.0,309.0,28.0,4.0,19.0,285.0,21.0,10.0,3.0,144.0,29.0,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.55,-16.53,-72.85,22.06,,20.26,-2.33,7.0,0.0,,,,,,TM4,2.0,,5.71,,12.0,QPSK,,16QAM,5.71,11.97,,,,,0.0,3.13,,,,,5.71,11.97,,,0.0,3.13,,,,,0.028,,0.027,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2022-08-11 20:36:16.300000,-99.252235,40.675404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.01,-15.55,-72.92,21.96,,21.3,0.06,7.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,12.77,,,16QAM,,10.72,,,,,,13.16,,,,,,10.68,,,,13.16,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2022-08-11 20:36:16.400000,-99.25219,40.6754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-103.74,-14.16,-72.04,,,21.21,0.46,,,1.0,100.0,0.0,0.0,0.0,TM4,,,,,13.11,,,16QAM,,10.92,,,,,,3.57,,,,,,10.9,,,,3.57,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2022-08-11 20:36:16.500000,-99.252136,40.675392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-102.67,-15.18,-70.22,21.94,,21.76,-1.21,7.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,7.92,,15.0,QPSK,,16QAM,7.46,8.09,,,,,0.0,15.25,,,,,7.46,8.09,,,0.0,15.25,,,,,0.047,,0.046,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2022-08-11 20:36:16.600000,-99.25209,40.675388,-99.25209,40.67539,20:36:16,97.0,145.0,145.0,40.91,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-103.83,-15.29,-71.47,21.86,,20.02,-2.03,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,16.47,,,16QAM,,9.73,,,,,,1.89,,,,,,9.74,,,,1.89,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.714,2880.0,45696.0
157,2022-08-11 20:36:16.700000,-99.252045,40.675385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.7,-16.26,-71.76,21.44,,20.31,-1.51,8.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,8.39,,17.97,QPSK,,16QAM,6.26,10.57,,,,,0.0,10.91,,,,,6.26,10.54,,,0.0,10.91,,,,,0.079,,0.077,0.869,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022-08-11 20:36:16.800000,-99.251999,40.675377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.0,-15.57,-70.67,21.76,,20.42,0.24,9.0,0.0,,,,,,TM4,2.0,,8.67,,15.96,QPSK,,16QAM,8.0,10.04,,,,,0.0,11.43,,,,,8.0,10.03,,,0.0,11.43,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2022-08-11 20:36:16.900000,-99.251945,40.675373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.1,-15.37,-70.7,21.78,,21.18,-0.07,10.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,,,13.86,,,16QAM,,11.46,,,,,,10.53,,,,,,11.52,,,,10.53,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2022-08-11 20:36:17.000000,-99.2519,40.675369,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,282.0,Band 66,66586.0,132122.0,10.0,10.0,-104.87,-14.86,-71.36,21.96,7.78,20.9,0.7,10.0,0.0,,,,,,TM4,2.0,2x4,11.74,,13.47,16QAM,,16QAM,4.83,9.5,0.49,0.49,0.0,4.33,0.0,5.8,0.062,1.383,0.061,1.29,4.83,9.51,0.49,4.33,0.0,5.8,0.062,1.383,0.061,1.29,0.071,,0.069,,50728.0,NonCA,NonCA,Band 66,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022-08-11 20:36:17.100000,-99.251854,40.675362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-105.3,-16.03,-70.94,21.78,,21.23,-1.28,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,9.67,,17.33,16QAM,,16QAM,4.0,8.29,,,,,0.0,7.89,,,,,4.0,8.29,,,0.0,7.89,,,,,,0.957,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,1.264,4320.0,77112.0
162,2022-08-11 20:36:17.200000,-99.251808,40.675358,,,,,,,,,,,1.0,28.0,254.0,31.0,3.0,45.0,309.0,28.0,4.0,19.0,285.0,21.0,10.0,3.0,144.0,27.0,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.8,-16.8,-72.02,,9.0,19.49,-2.63,8.0,0.0,,,,,,TM4,2.0,,,,12.31,,,16QAM,,9.44,,,,,,12.12,,,,,,9.38,,,,12.12,,,,,0.063,,0.061,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2022-08-11 20:36:17.300000,-99.251762,40.675354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-107.97,-16.46,-71.82,22.04,,20.52,-2.04,8.0,0.0,,,,,,TM4,2.0,,,,12.59,,,16QAM,,10.39,,,,,,8.82,,,,,,10.39,,,,8.82,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2022-08-11 20:36:17.400000,-99.251709,40.67535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-108.66,-18.52,-71.35,22.02,,21.19,-4.06,7.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,2.0,,10.22,,14.21,QPSK,,16QAM,5.79,10.16,,,,,5.26,10.81,,,,,5.79,10.16,,,5.26,10.81,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2022-08-11 20:36:17.500000,-99.251663,40.675343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-107.96,-18.4,-70.72,,,20.09,-3.8,6.5,0.0,,,,,,TM4,2.0,,,,10.84,,,16QAM,,10.76,,,,,,5.88,,,,,,10.76,,,,5.88,,,,,0.029,,0.028,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2022-08-11 20:36:17.600000,-99.251617,40.675339,-99.25162,40.67534,20:36:17,97.0,146.0,146.0,40.07,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-107.62,-17.25,-70.74,22.02,,19.83,-3.69,8.0,0.0,,,,,,TM4,2.0,,,,15.06,,,16QAM,,10.94,,,,,,9.38,,,,,,10.94,,,,9.38,,,,,,,,,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.005,2480.0,62832.0
167,2022-08-11 20:36:17.700000,-99.251572,40.675335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-107.45,-16.38,-72.11,,,20.17,-1.69,,,1.0,100.0,0.0,0.0,0.0,TM4,,,6.18,,14.94,QPSK,,16QAM,5.29,9.31,,,,,0.0,5.88,,,,,5.29,9.33,,,0.0,5.88,,,,,0.034,,0.033,0.847,50728.0,NonCA,NonCA,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2022-08-11 20:36:17.747686,-99.251549,40.675335,,,,,,,,,,,,,,,,,,,,,,,,,,,,eventA3,eventA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2022-08-11 20:36:17.800000,-99.251518,40.675331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,Band 66,66586.0,132122.0,10.0,10.0,-106.84,-16.19,-70.19,21.94,,15.34,-3.15,7.5,0.0,,,,,,TM4,2.0,,,,,,,,,,,,,,,17.65,,,,,,,,,,17.65,,,,,0.0,,,0.346,50728.0,NonCA,,Band 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2022-08-11 20:36:17.821828,-99.251511,40.675331,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Attempt,Handover Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2022-08-11 20:36:17.839955,-99.251503,40.675331,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handover Success,Handover Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2022-08-11 20:36:17.851877,-99.251495,40.675327,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg1(RA),PRACH: Msg1(RA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2022-08-11 20:36:17.858690,-99.251495,40.675327,,,,,,,,,,,,,,,,,,,,,,,,,,,,Received RAR[True],Received RAR[True],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2022-08-11 20:36:17.858724,-99.251495,40.675327,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg2(RAR),PRACH: Msg2(RAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2022-08-11 20:36:17.858737,-99.251495,40.675327,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACH: Msg3(UE ID),PRACH: Msg3(UE ID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2022-08-11 20:36:17.900000,-99.251472,40.675327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-100.07,-11.81,-70.65,20.74,,19.96,4.85,7.33,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,4.48,,21.58,QPSK,,64QAM,9.35,19.86,,,,,0.0,2.82,,,,,9.35,19.64,,,0.0,2.82,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-97.73,-9.08,-73.06,5.2,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-105.88,-14.56,-74.34,2.2,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,,,,
177,2022-08-11 20:36:18.000000,-99.251427,40.675323,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE(3CA),,,,LTE Qualcomm,353.0,Band 66,66586.0,132122.0,10.0,10.0,-99.62,-12.3,-69.67,20.23,,19.89,5.46,7.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,2x4,10.92,,24.99,16QAM,,64QAM,4.85,18.9,1.06,1.06,0.06,13.46,0.0,5.19,0.183,6.601,0.161,5.961,13.62,18.88,1.27,13.46,0.0,5.19,0.231,6.601,0.209,5.961,0.151,,0.0,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,50.0,353.0,Band 66,66761.0,132297.0,5.0,5.0,-97.82,-8.39,-74.29,9.0,8.75,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,2x4,14.15,16QAM,5.85,0.18,0.18,0.0,0.0,0.046,0.046,353.0,Band 13,5230.0,23230.0,10.0,10.0,-105.67,-14.64,-73.91,1.34,5.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,5.0,QPSK,10.5,0.03,0.03,0.0,0.0,0.002,0.002,,,,
178,2022-08-11 20:36:18.100000,-99.251373,40.67532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-98.82,-11.98,-69.2,20.17,,19.67,6.54,7.6,1.0,1.0,80.0,20.0,0.0,0.0,TM4,1.0,,10.32,,25.92,16QAM,,64QAM,8.0,21.73,,,,,0.0,9.38,,,,,8.0,21.76,,,0.0,9.38,,,,,,,,,50728.0,3CA,NonCA,Band 66+Band 66+Band 13,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-96.4,-9.66,-71.85,10.77,9.5,0.0,1.0,100.0,0.0,0.0,0.0,TM4,3.0,,,,,,,,,,,353.0,Band 13,5230.0,23230.0,10.0,10.0,-105.47,-14.27,-74.14,0.47,4.67,0.0,1.0,100.0,0.0,0.0,0.0,TM4,0.0,,,,,,,,,,,0.119,2.688,7412.0,167640.0
179,2022-08-11 20:36:18.200000,-99.251328,40.675316,,,,,,,,,,,1.0,28.0,254.0,32.0,3.0,45.0,309.0,28.0,4.0,19.0,285.0,21.0,10.0,3.0,144.0,34.0,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-98.25,-11.32,-68.89,,8.78,9.41,6.16,7.0,2.75,2.0,33.33,66.67,0.0,0.0,TM4,1.0,,6.67,5.33,25.47,QPSK,QPSK,64QAM,9.64,15.94,,,,,15.38,9.09,,,,,15.17,10.37,,,7.69,9.09,,,,,0.266,,0.256,,50728.0,2CA,NonCA,Band 66+Band 66,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-95.59,-9.72,-70.04,11.16,9.0,0.0,1.0,100.0,0.0,0.0,0.0,TM4,1.0,,14.62,16QAM,5.54,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2022-08-11 20:36:18.300000,-99.251282,40.675312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,Band 66,66586.0,132122.0,10.0,10.0,-98.18,-10.98,-69.02,,,5.79,4.95,8.0,0.0,,,,,,TM4,2.0,,13.5,,,16QAM,,,9.0,,,,,,33.33,0.0,,,,,9.0,,,,33.33,0.0,,,,,,,,,50728.0,2CA,,Band 66+Band 66,,353.0,Band 66,66761.0,132297.0,5.0,5.0,-95.48,-8.98,-70.81,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
